item_id,pedido_id,produto_id,quantidade,preco_unit,subtotal
1660,876,44,4,18.97,75.88
1661,876,61,4,1408.26,5633.04
1662,876,35,1,106.43,106.43
1663,877,52,5,204.26,1021.3
1664,877,77,5,149.55,747.75
1665,878,45,1,344.12,344.12
1666,878,76,5,9.81,49.05
1667,879,22,1,73.8,73.8
1668,880,10,5,236.68,1183.4
1669,880,2,1,159.24,159.24
1670,881,11,3,28.03,84.09
1671,881,66,2,605.81,1211.62
1672,882,19,2,77.01,154.02
1673,883,7,2,2939.07,5878.14
1674,883,6,4,45.27,181.08
1675,884,4,1,200.21,200.21
1676,885,32,3,112.33,336.99
1677,886,33,5,119.54,597.7
1678,886,45,1,344.12,344.12
1679,887,11,4,28.03,112.12
1680,888,77,1,149.55,149.55
1681,889,17,4,288.0,1152.0
1682,890,4,4,200.21,800.84
1683,891,64,2,66.81,133.62
1684,891,8,2,180.66,361.32
1685,891,42,1,80.53,80.53
1686,892,29,5,56.79,283.95
1687,893,1,1,212.07,212.07
1688,893,43,4,240.77,963.08
1689,893,51,4,3965.72,15862.88
1690,893,61,3,1408.26,4224.78
1691,894,3,3,762.92,2288.76
1692,895,70,1,150.13,150.13
1693,896,45,2,344.12,688.24
1694,896,29,2,56.79,113.58
1695,896,64,1,66.81,66.81
1696,897,34,1,150.04,150.04
1697,898,43,1,240.77,240.77
1698,899,73,5,381.37,1906.85
1699,899,54,3,100.69,302.07
1700,899,46,2,113.28,226.56
1701,900,31,4,180.39,721.56
1702,900,21,4,139.98,559.92
1703,901,28,4,572.84,2291.36
1704,901,38,2,313.65,627.3
1705,901,71,4,1883.43,7533.72
1706,902,48,3,265.86,797.58
1707,903,22,5,73.8,369.0
1708,903,62,4,269.1,1076.4
1709,904,66,3,605.81,1817.43
1710,904,18,2,146.84,293.68
1711,904,19,1,77.01,77.01
1712,904,52,2,204.26,408.52
1713,905,53,1,477.39,477.39
1714,905,41,5,175.34,876.7
1715,906,24,2,33.34,66.68
1716,907,9,5,4886.22,24431.1
1717,908,4,1,200.21,200.21
1718,908,27,2,146.85,293.7
1719,908,26,4,184.74,738.96
1720,908,48,5,265.86,1329.3
1721,909,26,3,184.74,554.22
1722,910,61,1,1408.26,1408.26
1723,910,37,4,368.6,1474.4
1724,910,38,2,313.65,627.3
1725,910,79,1,66.15,66.15
1726,911,13,2,195.9,391.8
1727,912,75,1,107.38,107.38
1728,913,61,2,1408.26,2816.52
1729,914,44,1,18.97,18.97
1730,914,26,4,184.74,738.96
1731,915,60,1,342.84,342.84
1732,916,62,5,269.1,1345.5
1733,916,30,1,1115.17,1115.17
1734,917,73,2,381.37,762.74
1735,918,8,5,180.66,903.3
1736,918,54,1,100.69,100.69
1737,919,69,1,852.39,852.39
1738,919,47,2,145.99,291.98
1739,919,67,1,62.15,62.15
1740,919,28,2,572.84,1145.68
1741,919,4,3,200.21,600.63
1742,920,53,5,477.39,2386.95
1743,921,57,2,309.44,618.88
1744,922,41,4,175.34,701.36
1745,922,37,3,368.6,1105.8
1746,923,25,5,383.92,1919.6
1747,923,70,3,150.13,450.39
1748,924,48,1,265.86,265.86
1749,925,10,2,236.68,473.36
1750,925,7,4,2939.07,11756.28
1751,926,64,5,66.81,334.05
1752,927,10,4,236.68,946.72
1753,927,19,1,77.01,77.01
1754,928,23,4,419.81,1679.24
1755,929,72,4,215.38,861.52
1756,930,30,3,1115.17,3345.51
1757,930,8,3,180.66,541.98
1758,930,21,3,139.98,419.94
1759,930,75,5,107.38,536.9
1760,931,57,1,309.44,309.44
1761,931,75,3,107.38,322.14
1762,931,35,3,106.43,319.29
1763,931,68,5,19.08,95.4
1764,932,49,3,804.66,2413.98
1765,932,21,3,139.98,419.94
1766,932,68,3,19.08,57.24
1767,932,78,2,2851.02,5702.04
1768,933,25,1,383.92,383.92
1769,933,32,5,112.33,561.65
1770,934,75,5,107.38,536.9
1771,935,58,5,580.12,2900.6
1772,936,57,3,309.44,928.32
1773,936,36,3,142.92,428.76
1774,937,76,3,9.81,29.43
1775,937,42,3,80.53,241.59
1776,938,69,4,852.39,3409.56
1777,938,57,4,309.44,1237.76
1778,938,5,2,169.65,339.3
1779,939,10,5,236.68,1183.4
1780,939,1,3,212.07,636.21
1781,939,19,2,77.01,154.02
1782,940,30,5,1115.17,5575.85
1783,941,67,3,62.15,186.45
1784,941,16,4,413.4,1653.6
1785,942,65,2,43.77,87.54
1786,943,77,4,149.55,598.2
1787,943,54,1,100.69,100.69
1788,943,73,4,381.37,1525.48
1789,943,69,2,852.39,1704.78
1790,944,64,4,66.81,267.24
1791,945,25,1,383.92,383.92
1792,946,37,2,368.6,737.2
1793,947,75,4,107.38,429.52
1794,947,57,1,309.44,309.44
1795,947,44,2,18.97,37.94
1796,948,66,1,605.81,605.81
1797,949,35,3,106.43,319.29
1798,950,80,3,113.53,340.59
1799,951,39,1,130.63,130.63
1800,951,64,1,66.81,66.81
1801,951,13,4,195.9,783.6
1802,951,62,2,269.1,538.2
1803,952,20,1,65.78,65.78
1804,952,35,4,106.43,425.72
1805,953,73,1,381.37,381.37
1806,953,49,3,804.66,2413.98
1807,954,51,3,3965.72,11897.16
1808,955,53,5,477.39,2386.95
1809,955,44,1,18.97,18.97
1810,956,53,2,477.39,954.78
1811,957,39,1,130.63,130.63
1812,958,63,5,181.06,905.3
1813,959,26,4,184.74,738.96
1814,960,21,1,139.98,139.98
1815,960,64,4,66.81,267.24
1816,961,29,3,56.79,170.37
1817,961,7,2,2939.07,5878.14
1818,961,28,1,572.84,572.84
1819,961,41,3,175.34,526.02
1820,962,32,4,112.33,449.32
1821,962,71,5,1883.43,9417.15
1822,963,69,4,852.39,3409.56
1823,964,56,1,117.4,117.4
1824,965,43,5,240.77,1203.85
1825,965,47,5,145.99,729.95
1826,965,69,5,852.39,4261.95
1827,966,68,3,19.08,57.24
1828,967,33,4,119.54,478.16
1829,967,17,5,288.0,1440.0
1830,967,40,2,875.77,1751.54
1831,968,61,4,1408.26,5633.04
1832,969,76,5,9.81,49.05
1833,969,18,2,146.84,293.68
1834,969,31,2,180.39,360.78
1835,970,73,5,381.37,1906.85
1836,970,78,4,2851.02,11404.08
1837,970,8,3,180.66,541.98
1838,971,63,5,181.06,905.3
1839,971,3,4,762.92,3051.68
1840,972,19,1,77.01,77.01
1841,973,34,4,150.04,600.16
1842,974,76,2,9.81,19.62
1843,975,35,4,106.43,425.72
1844,975,31,4,180.39,721.56
1845,975,72,1,215.38,215.38
1846,975,40,5,875.77,4378.85
1847,975,62,3,269.1,807.3
1848,976,29,1,56.79,56.79
1849,977,4,1,200.21,200.21
1850,977,5,5,169.65,848.25
1851,977,79,2,66.15,132.3
1852,978,2,5,159.24,796.2
1853,979,60,4,342.84,1371.36
1854,980,6,2,45.27,90.54
1855,981,48,2,265.86,531.72
1856,981,14,5,506.49,2532.45
1857,981,50,4,138.67,554.68
1858,982,76,2,9.81,19.62
1859,983,9,4,4886.22,19544.88
1860,984,57,1,309.44,309.44
1861,985,14,5,506.49,2532.45
1862,986,50,3,138.67,416.01
1863,986,53,2,477.39,954.78
1864,986,20,2,65.78,131.56
1865,986,63,4,181.06,724.24
1866,987,51,4,3965.72,15862.88
1867,987,13,4,195.9,783.6
1868,987,54,5,100.69,503.45
1869,987,46,5,113.28,566.4
1870,988,31,3,180.39,541.17
1871,988,2,2,159.24,318.48
1872,989,16,2,413.4,826.8
1873,990,5,2,169.65,339.3
1874,990,2,2,159.24,318.48
1875,991,1,3,212.07,636.21
1876,991,3,2,762.92,1525.84
1877,992,49,2,804.66,1609.32
1878,993,40,1,875.77,875.77
1879,993,15,5,559.13,2795.65
1880,994,76,1,9.81,9.81
1881,995,45,5,344.12,1720.6
1882,996,16,2,413.4,826.8
1883,997,29,3,56.79,170.37
1884,997,62,2,269.1,538.2
1885,998,70,3,150.13,450.39
1886,999,45,1,344.12,344.12
1887,999,47,5,145.99,729.95
1888,1000,26,2,184.74,369.48
1889,1000,50,5,138.67,693.35
1890,1001,46,4,113.28,453.12
1891,1002,10,3,236.68,710.04
1892,1003,44,3,18.97,56.91
1893,1003,57,3,309.44,928.32
1894,1003,18,3,146.84,440.52
1895,1004,9,4,4886.22,19544.88
1896,1005,59,4,309.22,1236.88
1897,1006,66,5,605.81,3029.05
1898,1007,48,5,265.86,1329.3
1899,1007,39,1,130.63,130.63
1900,1008,8,2,180.66,361.32
1901,1009,25,1,383.92,383.92
1902,1010,69,4,852.39,3409.56
1903,1010,28,3,572.84,1718.52
1904,1011,5,2,169.65,339.3
1905,1011,48,2,265.86,531.72
1906,1011,35,2,106.43,212.86
1907,1011,16,4,413.4,1653.6
1908,1011,63,2,181.06,362.12
1909,1012,65,4,43.77,175.08
1910,1012,62,4,269.1,1076.4
1911,1012,7,4,2939.07,11756.28
1912,1012,8,4,180.66,722.64
1913,1013,14,1,506.49,506.49
1914,1014,23,5,419.81,2099.05
1915,1015,80,1,113.53,113.53
1916,1015,24,4,33.34,133.36
1917,1016,56,3,117.4,352.2
1918,1017,30,1,1115.17,1115.17
1919,1017,26,4,184.74,738.96
1920,1018,15,5,559.13,2795.65
1921,1019,3,2,762.92,1525.84
1922,1020,11,1,28.03,28.03
1923,1021,79,3,66.15,198.45
1924,1022,2,5,159.24,796.2
1925,1023,29,2,56.79,113.58
1926,1023,14,3,506.49,1519.47
1927,1023,28,1,572.84,572.84
1928,1024,53,1,477.39,477.39
1929,1024,8,4,180.66,722.64
1930,1025,70,3,150.13,450.39
1931,1025,67,1,62.15,62.15
1932,1025,46,2,113.28,226.56
1933,1026,41,3,175.34,526.02
1934,1026,32,1,112.33,112.33
1935,1026,39,4,130.63,522.52
1936,1027,45,3,344.12,1032.36
1937,1027,44,5,18.97,94.85
1938,1028,64,4,66.81,267.24
1939,1029,68,3,19.08,57.24
1940,1030,8,1,180.66,180.66
1941,1030,12,4,3234.73,12938.92
1942,1031,4,1,200.21,200.21
1943,1031,14,1,506.49,506.49
1944,1031,21,2,139.98,279.96
1945,1032,50,2,138.67,277.34
1946,1032,29,5,56.79,283.95
1947,1033,39,3,130.63,391.89
1948,1033,25,4,383.92,1535.68
1949,1034,57,3,309.44,928.32
1950,1034,29,4,56.79,227.16
1951,1034,60,1,342.84,342.84
1952,1035,79,4,66.15,264.6
1953,1036,62,5,269.1,1345.5
1954,1037,1,5,212.07,1060.35
1955,1037,72,2,215.38,430.76
1956,1038,39,2,130.63,261.26
1957,1039,10,5,236.68,1183.4
1958,1039,80,4,113.53,454.12
1959,1039,39,5,130.63,653.15
1960,1039,73,5,381.37,1906.85
1961,1039,21,3,139.98,419.94
1962,1040,6,5,45.27,226.35
1963,1040,28,1,572.84,572.84
1964,1040,64,3,66.81,200.43
1965,1041,17,5,288.0,1440.0
1966,1041,13,4,195.9,783.6
1967,1042,10,5,236.68,1183.4
1968,1043,15,3,559.13,1677.39
1969,1043,78,1,2851.02,2851.02
1970,1043,57,3,309.44,928.32
1971,1044,66,2,605.81,1211.62
1972,1044,69,2,852.39,1704.78
1973,1045,15,4,559.13,2236.52
1974,1045,23,3,419.81,1259.43
1975,1045,3,2,762.92,1525.84
1976,1046,42,2,80.53,161.06
1977,1047,71,3,1883.43,5650.29
1978,1047,68,4,19.08,76.32
1979,1047,26,1,184.74,184.74
1980,1047,8,2,180.66,361.32
1981,1047,38,1,313.65,313.65
1982,1048,45,5,344.12,1720.6
1983,1049,70,5,150.13,750.65
1984,1049,19,1,77.01,77.01
1985,1050,6,1,45.27,45.27
1986,1050,5,3,169.65,508.95
1987,1051,71,5,1883.43,9417.15
1988,1051,1,3,212.07,636.21
1989,1052,57,1,309.44,309.44
1990,1053,76,1,9.81,9.81
1991,1054,43,4,240.77,963.08
1992,1055,5,2,169.65,339.3
1993,1056,66,2,605.81,1211.62
1994,1057,58,5,580.12,2900.6
1995,1057,54,3,100.69,302.07
1996,1057,75,4,107.38,429.52
1997,1058,1,2,212.07,424.14
1998,1059,41,4,175.34,701.36
1999,1060,5,4,169.65,678.6
2000,1060,36,1,142.92,142.92
2001,1061,43,5,240.77,1203.85
2002,1061,36,5,142.92,714.6
2003,1061,29,2,56.79,113.58
2004,1062,45,2,344.12,688.24
2005,1062,38,2,313.65,627.3
2006,1062,31,4,180.39,721.56
2007,1062,14,5,506.49,2532.45
2008,1063,36,4,142.92,571.68
2009,1063,9,1,4886.22,4886.22
2010,1064,57,5,309.44,1547.2
2011,1065,20,3,65.78,197.34
2012,1065,39,1,130.63,130.63
2013,1065,59,4,309.22,1236.88
2014,1065,48,5,265.86,1329.3
2015,1065,63,1,181.06,181.06
2016,1066,13,1,195.9,195.9
2017,1067,73,2,381.37,762.74
2018,1067,16,3,413.4,1240.2
2019,1067,35,5,106.43,532.15
2020,1067,33,3,119.54,358.62
2021,1067,4,4,200.21,800.84
2022,1068,50,5,138.67,693.35
2023,1069,60,3,342.84,1028.52
2024,1069,51,4,3965.72,15862.88
2025,1070,5,3,169.65,508.95
2026,1071,22,4,73.8,295.2
2027,1071,21,5,139.98,699.9
2028,1072,49,4,804.66,3218.64
2029,1073,50,5,138.67,693.35
2030,1074,76,1,9.81,9.81
2031,1075,19,4,77.01,308.04
2032,1075,16,2,413.4,826.8
2033,1075,23,2,419.81,839.62
2034,1076,24,1,33.34,33.34
2035,1077,37,5,368.6,1843.0
2036,1078,58,2,580.12,1160.24
2037,1079,9,4,4886.22,19544.88
2038,1080,10,1,236.68,236.68
2039,1081,4,3,200.21,600.63
2040,1082,40,3,875.77,2627.31
2041,1083,21,5,139.98,699.9
2042,1083,31,4,180.39,721.56
2043,1084,19,3,77.01,231.03
2044,1084,39,4,130.63,522.52
2045,1084,59,5,309.22,1546.1
2046,1084,79,4,66.15,264.6
2047,1085,62,3,269.1,807.3
2048,1086,11,3,28.03,84.09
2049,1086,35,1,106.43,106.43
2050,1086,22,2,73.8,147.6
2051,1087,9,4,4886.22,19544.88
2052,1088,5,1,169.65,169.65
2053,1089,80,5,113.53,567.65
2054,1090,33,5,119.54,597.7
2055,1091,64,4,66.81,267.24
2056,1091,74,5,102.75,513.75
2057,1091,59,2,309.22,618.44
2058,1092,26,1,184.74,184.74
2059,1093,53,4,477.39,1909.56
2060,1094,64,3,66.81,200.43
2061,1095,30,2,1115.17,2230.34
2062,1096,64,3,66.81,200.43
2063,1097,50,3,138.67,416.01
2064,1097,44,1,18.97,18.97
2065,1097,23,5,419.81,2099.05
2066,1098,58,4,580.12,2320.48
2067,1098,60,3,342.84,1028.52
2068,1099,32,2,112.33,224.66
2069,1100,20,4,65.78,263.12
2070,1101,48,4,265.86,1063.44
2071,1101,38,1,313.65,313.65
2072,1101,35,5,106.43,532.15
2073,1101,3,2,762.92,1525.84
2074,1102,67,4,62.15,248.6
2075,1102,3,1,762.92,762.92
2076,1102,5,1,169.65,169.65
2077,1103,2,2,159.24,318.48
2078,1103,71,4,1883.43,7533.72
2079,1104,58,5,580.12,2900.6
2080,1105,57,3,309.44,928.32
2081,1106,11,2,28.03,56.06
2082,1107,44,4,18.97,75.88
2083,1107,79,1,66.15,66.15
2084,1108,52,3,204.26,612.78
2085,1109,60,5,342.84,1714.2
2086,1109,7,5,2939.07,14695.35
2087,1110,42,2,80.53,161.06
2088,1110,63,1,181.06,181.06
2089,1111,20,3,65.78,197.34
2090,1111,74,1,102.75,102.75
2091,1111,61,2,1408.26,2816.52
2092,1111,1,3,212.07,636.21
2093,1111,41,5,175.34,876.7
2094,1112,76,4,9.81,39.24
2095,1113,73,5,381.37,1906.85
2096,1113,66,4,605.81,2423.24
2097,1114,33,5,119.54,597.7
2098,1114,63,4,181.06,724.24
2099,1115,73,3,381.37,1144.11
2100,1116,79,2,66.15,132.3
2101,1117,73,1,381.37,381.37
2102,1117,21,2,139.98,279.96
2103,1118,52,5,204.26,1021.3
2104,1119,70,1,150.13,150.13
2105,1120,17,1,288.0,288.0
2106,1121,20,3,65.78,197.34
2107,1121,34,4,150.04,600.16
2108,1122,29,4,56.79,227.16
2109,1122,33,3,119.54,358.62
2110,1122,34,5,150.04,750.2
2111,1123,56,1,117.4,117.4
2112,1123,28,5,572.84,2864.2
2113,1123,11,3,28.03,84.09
2114,1123,4,4,200.21,800.84
2115,1123,37,2,368.6,737.2
2116,1124,47,1,145.99,145.99
2117,1124,24,3,33.34,100.02
2118,1125,72,5,215.38,1076.9
2119,1125,17,1,288.0,288.0
2120,1126,61,4,1408.26,5633.04
2121,1127,21,5,139.98,699.9
2122,1128,5,2,169.65,339.3
2123,1129,33,1,119.54,119.54
2124,1129,25,2,383.92,767.84
2125,1130,49,3,804.66,2413.98
2126,1130,34,5,150.04,750.2
2127,1130,54,5,100.69,503.45
2128,1130,39,2,130.63,261.26
2129,1131,62,3,269.1,807.3
2130,1132,36,1,142.92,142.92
2131,1132,14,4,506.49,2025.96
2132,1133,32,3,112.33,336.99
2133,1134,12,2,3234.73,6469.46
2134,1135,79,4,66.15,264.6
2135,1136,69,4,852.39,3409.56
2136,1136,15,3,559.13,1677.39
2137,1137,12,4,3234.73,12938.92
2138,1137,15,3,559.13,1677.39
2139,1138,80,1,113.53,113.53
2140,1138,28,3,572.84,1718.52
2141,1139,32,4,112.33,449.32
2142,1140,67,5,62.15,310.75
2143,1140,19,2,77.01,154.02
2144,1141,63,5,181.06,905.3
2145,1142,80,2,113.53,227.06
2146,1142,50,5,138.67,693.35
2147,1143,72,5,215.38,1076.9
2148,1144,22,5,73.8,369.0
2149,1144,80,3,113.53,340.59
2150,1144,14,1,506.49,506.49
2151,1145,27,2,146.85,293.7
2152,1145,15,2,559.13,1118.26
2153,1146,77,2,149.55,299.1
2154,1146,73,2,381.37,762.74
2155,1147,55,4,537.2,2148.8
2156,1147,13,1,195.9,195.9
2157,1147,45,3,344.12,1032.36
2158,1147,72,5,215.38,1076.9
2159,1147,17,4,288.0,1152.0
2160,1148,43,3,240.77,722.31
2161,1148,26,2,184.74,369.48
2162,1149,29,4,56.79,227.16
2163,1149,30,3,1115.17,3345.51
2164,1150,62,2,269.1,538.2
2165,1150,24,1,33.34,33.34
2166,1150,71,4,1883.43,7533.72
2167,1150,77,2,149.55,299.1
2168,1151,69,4,852.39,3409.56
2169,1151,61,4,1408.26,5633.04
2170,1152,22,5,73.8,369.0
2171,1153,64,1,66.81,66.81
2172,1154,33,5,119.54,597.7
2173,1155,25,1,383.92,383.92
2174,1155,63,4,181.06,724.24
2175,1155,55,5,537.2,2686.0
2176,1155,58,5,580.12,2900.6
2177,1156,1,2,212.07,424.14
2178,1157,3,3,762.92,2288.76
2179,1157,36,3,142.92,428.76
2180,1157,42,5,80.53,402.65
2181,1158,78,5,2851.02,14255.1
2182,1159,9,1,4886.22,4886.22
2183,1159,35,4,106.43,425.72
2184,1160,31,2,180.39,360.78
2185,1160,7,2,2939.07,5878.14
2186,1160,2,4,159.24,636.96
2187,1160,24,2,33.34,66.68
2188,1161,43,4,240.77,963.08
2189,1162,38,5,313.65,1568.25
2190,1163,21,5,139.98,699.9
2191,1163,5,1,169.65,169.65
2192,1164,47,2,145.99,291.98
2193,1164,19,2,77.01,154.02
2194,1164,1,4,212.07,848.28
2195,1164,24,5,33.34,166.7
2196,1164,68,1,19.08,19.08
2197,1165,34,4,150.04,600.16
2198,1166,15,3,559.13,1677.39
2199,1167,62,5,269.1,1345.5
2200,1167,59,4,309.22,1236.88
2201,1167,64,1,66.81,66.81
2202,1168,30,5,1115.17,5575.85
2203,1168,26,3,184.74,554.22
2204,1169,6,4,45.27,181.08
2205,1169,44,5,18.97,94.85
2206,1169,9,3,4886.22,14658.66
2207,1170,35,1,106.43,106.43
2208,1170,63,4,181.06,724.24
2209,1171,64,3,66.81,200.43
2210,1172,63,5,181.06,905.3
2211,1173,63,5,181.06,905.3
2212,1173,20,5,65.78,328.9
2213,1174,36,1,142.92,142.92
2214,1174,13,4,195.9,783.6
2215,1175,14,4,506.49,2025.96
2216,1175,19,5,77.01,385.05
2217,1176,1,5,212.07,1060.35
2218,1177,39,4,130.63,522.52
2219,1178,39,5,130.63,653.15
2220,1178,28,5,572.84,2864.2
2221,1179,49,5,804.66,4023.3
2222,1180,16,4,413.4,1653.6
2223,1180,62,2,269.1,538.2
2224,1180,41,4,175.34,701.36
2225,1180,49,5,804.66,4023.3
2226,1180,1,2,212.07,424.14
2227,1181,32,5,112.33,561.65
2228,1181,7,5,2939.07,14695.35
2229,1182,40,2,875.77,1751.54
2230,1183,2,2,159.24,318.48
2231,1183,38,1,313.65,313.65
2232,1184,14,4,506.49,2025.96
2233,1184,79,1,66.15,66.15
2234,1185,24,5,33.34,166.7
2235,1186,62,1,269.1,269.1
2236,1187,3,5,762.92,3814.6
2237,1188,1,3,212.07,636.21
2238,1189,23,5,419.81,2099.05
2239,1189,63,5,181.06,905.3
2240,1190,42,5,80.53,402.65
2241,1191,2,5,159.24,796.2
2242,1191,11,5,28.03,140.15
2243,1192,51,1,3965.72,3965.72
2244,1192,34,5,150.04,750.2
2245,1193,8,1,180.66,180.66
2246,1193,6,4,45.27,181.08
2247,1193,58,1,580.12,580.12
2248,1194,39,4,130.63,522.52
2249,1194,14,5,506.49,2532.45
2250,1194,56,1,117.4,117.4
2251,1194,52,1,204.26,204.26
2252,1195,60,5,342.84,1714.2
2253,1196,20,4,65.78,263.12
2254,1197,8,5,180.66,903.3
2255,1197,41,5,175.34,876.7
2256,1197,18,2,146.84,293.68
2257,1198,3,5,762.92,3814.6
2258,1199,73,2,381.37,762.74
2259,1199,64,3,66.81,200.43
2260,1199,68,5,19.08,95.4
2261,1200,62,4,269.1,1076.4
2262,1200,66,3,605.81,1817.43
2263,1201,7,4,2939.07,11756.28
2264,1201,4,1,200.21,200.21
2265,1202,33,3,119.54,358.62
2266,1203,17,4,288.0,1152.0
2267,1204,13,5,195.9,979.5
2268,1205,27,5,146.85,734.25
2269,1205,9,2,4886.22,9772.44
2270,1206,56,2,117.4,234.8
2271,1206,14,3,506.49,1519.47
2272,1206,66,3,605.81,1817.43
2273,1206,41,4,175.34,701.36
2274,1206,4,1,200.21,200.21
2275,1207,17,4,288.0,1152.0
2276,1207,49,2,804.66,1609.32
2277,1207,31,1,180.39,180.39
2278,1208,25,2,383.92,767.84
2279,1208,17,1,288.0,288.0
2280,1208,51,3,3965.72,11897.16
2281,1209,75,1,107.38,107.38
2282,1210,48,3,265.86,797.58
2283,1210,77,4,149.55,598.2
2284,1211,25,1,383.92,383.92
2285,1211,14,3,506.49,1519.47
2286,1212,55,1,537.2,537.2
2287,1213,6,5,45.27,226.35
2288,1213,41,5,175.34,876.7
2289,1214,80,2,113.53,227.06
2290,1214,3,5,762.92,3814.6
2291,1215,68,3,19.08,57.24
2292,1216,58,3,580.12,1740.36
2293,1217,41,5,175.34,876.7
2294,1218,51,1,3965.72,3965.72
2295,1218,8,1,180.66,180.66
2296,1219,45,3,344.12,1032.36
2297,1220,78,1,2851.02,2851.02
2298,1220,55,1,537.2,537.2
2299,1220,53,2,477.39,954.78
2300,1221,31,3,180.39,541.17
2301,1221,47,1,145.99,145.99
2302,1221,21,2,139.98,279.96
2303,1221,5,4,169.65,678.6
2304,1222,68,4,19.08,76.32
2305,1222,58,1,580.12,580.12
2306,1223,30,4,1115.17,4460.68
2307,1224,42,5,80.53,402.65
2308,1224,51,5,3965.72,19828.6
2309,1224,49,1,804.66,804.66
2310,1225,59,5,309.22,1546.1
2311,1225,62,4,269.1,1076.4
2312,1226,16,4,413.4,1653.6
2313,1226,63,5,181.06,905.3
2314,1226,55,4,537.2,2148.8
2315,1227,78,2,2851.02,5702.04
2316,1227,42,2,80.53,161.06
2317,1228,52,3,204.26,612.78
2318,1228,2,3,159.24,477.72
2319,1229,76,5,9.81,49.05
2320,1230,72,4,215.38,861.52
2321,1231,55,5,537.2,2686.0
2322,1231,15,3,559.13,1677.39
2323,1231,6,1,45.27,45.27
2324,1231,42,2,80.53,161.06
2325,1231,30,4,1115.17,4460.68
2326,1232,67,4,62.15,248.6
2327,1232,75,3,107.38,322.14
2328,1233,17,1,288.0,288.0
2329,1233,71,4,1883.43,7533.72
2330,1233,44,2,18.97,37.94
2331,1234,80,5,113.53,567.65
2332,1234,21,3,139.98,419.94
2333,1234,55,4,537.2,2148.8
2334,1234,64,2,66.81,133.62
2335,1235,44,5,18.97,94.85
2336,1235,2,2,159.24,318.48
2337,1235,43,1,240.77,240.77
2338,1236,69,4,852.39,3409.56
2339,1237,14,2,506.49,1012.98
2340,1238,71,2,1883.43,3766.86
2341,1238,66,4,605.81,2423.24
2342,1239,53,5,477.39,2386.95
2343,1240,41,5,175.34,876.7
2344,1241,68,2,19.08,38.16
2345,1241,53,1,477.39,477.39
2346,1241,23,2,419.81,839.62
2347,1242,16,1,413.4,413.4
2348,1242,37,3,368.6,1105.8
2349,1243,45,3,344.12,1032.36
2350,1243,43,2,240.77,481.54
2351,1244,46,2,113.28,226.56
2352,1244,8,2,180.66,361.32
2353,1244,7,2,2939.07,5878.14
2354,1244,77,3,149.55,448.65
2355,1244,55,1,537.2,537.2
2356,1245,39,3,130.63,391.89
2357,1246,41,3,175.34,526.02
2358,1247,36,3,142.92,428.76
2359,1247,39,5,130.63,653.15
2360,1248,4,4,200.21,800.84
2361,1249,46,1,113.28,113.28
2362,1249,13,4,195.9,783.6
2363,1249,5,2,169.65,339.3
2364,1250,62,4,269.1,1076.4
2365,1251,37,3,368.6,1105.8
2366,1251,5,4,169.65,678.6
2367,1251,65,2,43.77,87.54
2368,1252,4,3,200.21,600.63
2369,1252,48,5,265.86,1329.3
2370,1253,19,3,77.01,231.03
2371,1254,66,4,605.81,2423.24
2372,1254,10,3,236.68,710.04
2373,1255,37,5,368.6,1843.0
2374,1255,68,1,19.08,19.08
2375,1256,25,4,383.92,1535.68
2376,1257,47,1,145.99,145.99
2377,1258,36,2,142.92,285.84
2378,1258,17,1,288.0,288.0
2379,1258,11,5,28.03,140.15
2380,1258,57,1,309.44,309.44
2381,1259,51,5,3965.72,19828.6
2382,1260,63,3,181.06,543.18
2383,1261,37,1,368.6,368.6
2384,1261,34,2,150.04,300.08
2385,1261,4,3,200.21,600.63
2386,1262,77,4,149.55,598.2
2387,1262,80,4,113.53,454.12
2388,1262,27,1,146.85,146.85
2389,1263,48,3,265.86,797.58
2390,1263,79,5,66.15,330.75
2391,1264,4,4,200.21,800.84
2392,1265,24,3,33.34,100.02
2393,1265,52,1,204.26,204.26
2394,1265,60,2,342.84,685.68
2395,1266,66,2,605.81,1211.62
2396,1266,17,5,288.0,1440.0
2397,1267,41,2,175.34,350.68
2398,1268,54,1,100.69,100.69
2399,1268,21,2,139.98,279.96
2400,1268,6,4,45.27,181.08
2401,1268,42,3,80.53,241.59
2402,1268,64,1,66.81,66.81
2403,1269,74,5,102.75,513.75
2404,1269,73,4,381.37,1525.48
2405,1270,72,2,215.38,430.76
2406,1270,57,1,309.44,309.44
2407,1271,1,2,212.07,424.14
2408,1271,31,4,180.39,721.56
2409,1272,79,4,66.15,264.6
2410,1273,74,4,102.75,411.0
2411,1274,3,4,762.92,3051.68
2412,1274,53,4,477.39,1909.56
2413,1274,16,1,413.4,413.4
2414,1274,4,1,200.21,200.21
2415,1274,10,2,236.68,473.36
2416,1275,10,4,236.68,946.72
2417,1275,24,2,33.34,66.68
2418,1275,17,3,288.0,864.0
2419,1275,45,2,344.12,688.24
2420,1275,2,1,159.24,159.24
2421,1276,70,2,150.13,300.26
2422,1277,17,2,288.0,576.0
2423,1278,36,5,142.92,714.6
2424,1279,72,1,215.38,215.38
2425,1279,5,2,169.65,339.3
2426,1280,9,4,4886.22,19544.88
2427,1280,39,5,130.63,653.15
2428,1281,56,4,117.4,469.6
2429,1282,69,5,852.39,4261.95
2430,1282,30,1,1115.17,1115.17
2431,1283,41,4,175.34,701.36
